2017-01-11 22:03:37,552 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-web\src\main\resources
2017-01-11 22:03:37,554 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-01-11 22:03:37,555 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\u623\Desktop\payment-system\payment-parent\payment-web\src\test\resources
2017-01-11 22:03:52,087 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-01-11 22:03:52,387 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.progressoft.jip.payment:payment-parent:0.0.1-SNAPSHOT @ C:\Users\u623\Desktop\payment-system\payment-parent\pom.xml.
2017-01-11 22:03:53,156 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.progressoft.jip.payment:payment-core:0.0.1-SNAPSHOT @ C:\Users\u623\Desktop\payment-system\payment-parent\payment-core\pom.xml.
2017-01-11 22:03:53,419 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.progressoft.jip.payment:payment-date-rules:0.0.1-SNAPSHOT @ C:\Users\u623\Desktop\payment-system\payment-parent\payment-date-rules\pom.xml.
2017-01-11 22:03:53,540 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.progressoft.jip.payment:payment-main:0.0.1-SNAPSHOT @ C:\Users\u623\Desktop\payment-system\payment-parent\payment-main\pom.xml.
2017-01-11 22:03:53,665 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.progressoft.jip.payment:payment-web:0.0.1-SNAPSHOT @ C:\Users\u623\Desktop\payment-system\payment-parent\payment-web\pom.xml.
2017-01-11 22:03:56,400 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-core/src/main/java
2017-01-11 22:03:56,400 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /payment-core/src/main/resources
2017-01-11 22:03:56,401 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-core/src/test/java
2017-01-11 22:03:56,515 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-date-rules/src/main/java
2017-01-11 22:03:56,515 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /payment-date-rules/src/main/resources
2017-01-11 22:03:56,516 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-date-rules/src/test/java
2017-01-11 22:03:56,619 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-main/src/main/java
2017-01-11 22:03:56,620 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-main/src/test/java
2017-01-11 22:03:56,695 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /payment-web/src/main/java
